category,title,description,blogger,date,link,sentiment_score,sentiment_interpretation,search_query,search_lang,collected_at,platform,sort_option,sentiment_method
에너지-조명,"재난 필수품, 크랭크라디오 알아두면 좋은 정보",핸드 크랭크 발전의 기본 원리와 핵심 구성 크랭크라디오는 손으로 크랭크를 돌리면 내부의 소형... 비상라디오추천 #핸드크랭크라디오 #정전대비용품 #재난대비키트 #비상용손전등라디오 #휴대용라디오충전... ,프디제니,20251001,https://blog.naver.com/jetumuse/224028399484,1,"대체로 약한 긍정 경향이 나타나며, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에서 기본적인 효용과 실용성이 인정됩니다.",수동발전 랜턴 핸드크랭크 랜턴 비상용 랜턴 자가발전 랜턴 손전등 비상용 손전등,ko,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,"모를 순간, 재난 대비 자가발전, 다기능 비상라디오, 크랭크라디오","자가발전까지… 상황에 따라 방법을 바꿔 쓸 수 있다는 건 큰 장점입니다. 또 저전력 설계로 배터리가 오래 지속되어 한 번 충전해두면 장시간 사용할 수 있습니다.  올인원(All-in-one) 구조 라디오, 손전등... ",알락ㅣall.like.,20251001,https://blog.naver.com/ii_like/224028624672,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",수동발전 랜턴 핸드크랭크 랜턴 비상용 랜턴 자가발전 랜턴 손전등 비상용 손전등,ko,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,방재설계 :: 양회장 블로그,반으로 수동 운전되도록 한다. 나. 비상용 승강기 샤프트는 소화용수에 의한 침수방지 대책을... 따른 자가발전설비의 운전정지로 혼란이 일어나지 않도록 한다. ② 부하의 중요도 순위 : 자가발전설비의... ,양회장 블로그 :: 양회장 블로그,20251001,https://m9003s.tistory.com/16524807,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",수동발전 랜턴 핸드크랭크 랜턴 비상용 랜턴 자가발전 랜턴 손전등 비상용 손전등,ko,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,서바이복스 재난라디오 미니 크랭크라디오 리뷰ㅣ갑작스러운... ,크랭크 발전 & 태양광 충전 : 전기 없이도 핸드 크랭크나 태양광으로 충전 가능 다기능 라이트 : 손전등... 활용도 : 비상용뿐 아니라 평소 캠핑·등산·낚시 등 아웃도어 활동에서도 유용 4. 단점 – 솔직한 리뷰... ,AMHERO,20251003,https://blog.naver.com/jinuseok/224030747512,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",수동발전 랜턴 핸드크랭크 랜턴 비상용 랜턴 자가발전 랜턴 손전등 비상용 손전등,ko,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,크랭크라디오 마지노라인 재난방지 낚시 등 태양열로 충전... ,내장 손전등 및 경고음 기능 탑재 안테나 내장으로 수신 감도 우수 비상용 라디오 그 이상의 활용도 전기 없이도 사용 가능한 자가 충전 방식 크랭크 핸들을 돌리면 전기가 직접 생성되어 배터리 없이도 라디오... ,todayisit님의 블로그,20251004,https://blog.naver.com/todayisit/224031583664,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",수동발전 랜턴 핸드크랭크 랜턴 비상용 랜턴 자가발전 랜턴 손전등 비상용 손전등,ko,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,태양광·자가발전·SOS까지라디오 충전기! 크기는 미니!  멀티... ,"손 안에 들어오는 작은 크기인데도 태양광 충전, 자가발전 크랭크, 스마트폰 충전까지 가능한 똑똑한... 건 비상용 사이렌과 랜턴 기능이에요. 어두운 곳에서는 손전등처럼 사용할 수 있고, 최대 80dB의... ",7270321님의블로그,20251005,https://blog.naver.com/7270321/224032089326,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",수동발전 랜턴 핸드크랭크 랜턴 비상용 랜턴 자가발전 랜턴 손전등 비상용 손전등,ko,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,태양광 충전+자가충전+스마트폰 무제한충전까지 OK! 캠핑.생존... ,"그리고 더 놀라운 건 크랭크 자가발전. 손잡이를 돌리면 전기가 생기니까 비상시에 이만한 든든함이... 랜턴: 어두운 캠핑장에서 손전등처럼 사용 가능 사이렌: 최대 80dB, 200m까지 들릴 정도로 강력 빛과... ",블링블링 션이네,20251005,https://blog.naver.com/begin0321/224032095426,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",수동발전 랜턴 핸드크랭크 랜턴 비상용 랜턴 자가발전 랜턴 손전등 비상용 손전등,ko,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,마지노라인 크랭크라디오 낚시 여행 재난방지등 자가충전... ,"손으로 크랭크 핸들을 돌리기만 해도 내장 배터리에 전력이 저장돼 라디오를 들을 수 있습니다. 수동 발전 방식으로 외부 전력 필요 없음 충전식 배터리 내장, 손전등 및 SOS 사이렌 작동 핸드폰 충전도 가능 (USB... ",어설프지만 즐거운 우당탕 쩡이새댁,20251005,https://blog.naver.com/j_jungee/224031586304,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",수동발전 랜턴 핸드크랭크 랜턴 비상용 랜턴 자가발전 랜턴 손전등 비상용 손전등,ko,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,"서바이복스 소형 재난용 라디오, 캠핑·비상시 필수템이죠",─────────────────  [핸드크랭크 + 태양광 + USB 충전까지 완벽] 이게 진짜... 손전등 밝기 수준이 아님ㅋㅋ] 앞쪽 LED 라이트가 생각보다 엄청 밝아요. 야외에서 랜턴 대용으로 써도 손색... ,좋은 정보 함께 나눠요,20251005,https://blog.naver.com/simsoncompany/224032318659,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",수동발전 랜턴 핸드크랭크 랜턴 비상용 랜턴 자가발전 랜턴 손전등 비상용 손전등,ko,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,재난 휴대용 라디오 추천 태양열 충전 가능한 등산용,"자가발전 크랭크: 이거 정말 물건입니다! 솔직히 1분만 돌려도 팔은 쬐끔 아픈데(ㅋㅋ), 내 손으로 직접... &lt;※ 아래 링크로 가면 재난 발생시 꼭 알아야할 국내 주파수를 확인할수있어요.&gt; 고휘도 손전등: 갑자기... ",씀하우스,20251005,https://blog.naver.com/sseum_lab/224032250022,1,"대체로 약한 긍정 경향이 나타나며, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에서 기본적인 효용과 실용성이 인정됩니다.",수동발전 랜턴 핸드크랭크 랜턴 비상용 랜턴 자가발전 랜턴 손전등 비상용 손전등,ko,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,태양광 자가발전 비상용 LED등 사이렌 올인원 재난 라디오 추천,라디오]: #재난라디오 #비상용라디오 #자가발전라디오 #태양광라디오 #크랭크라디오 #캠핑라디오 #등산라디오 #효도라디오 #휴대용라디오 #서바이복스 #재난대비 #비상용품 #생존용품 #LED손전등 #스마트폰충전,ARTIS,20251005,https://blog.naver.com/huengahst/224032467215,1,"대체로 약한 긍정 경향이 나타나며, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에서 기본적인 효용과 실용성이 인정됩니다.",수동발전 랜턴 핸드크랭크 랜턴 비상용 랜턴 자가발전 랜턴 손전등 비상용 손전등,ko,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,전쟁이나 위급상황 발생 시 꼭 필요한 준비물 TOP 4,"충전하는 자가발전 라디오예요~ 비상시에는 전력 공급이 끊길 가능성이 높기 때문에, 전기 없이도 뉴스나 재난 방송을 들을 수 있는 크랭크 라디오는 꼭 필요한 아이템이에요! 일부 제품은 LED 손전등, 휴대폰... ",요고쪼고 : 일상의 요것저것을 기록하는 공간,20251007,https://blog.naver.com/kimhy132/224034074729,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",수동발전 랜턴 핸드크랭크 랜턴 비상용 랜턴 자가발전 랜턴 손전등 비상용 손전등,ko,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,[광고] 위기 속 생명을 지키는 생존템!,손 크랭크 / 태양광 / USB 충전  주파수: AM / FM / 단파  기능: SOS 경보 / LED 손전등 / 보조배터리 / 휴대형... 태그 #재난라디오 #크랭크라디오 #자가발전라디오 #비상용라디오 #한국산라디오 #효도템... ,행복한 하루 운세&건강정보,20251008,https://blog.naver.com/deuk1941/224034536613,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",수동발전 랜턴 핸드크랭크 랜턴 비상용 랜턴 자가발전 랜턴 손전등 비상용 손전등,ko,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,단전·정전 때 라디오가 왜 필요할까요? 재난 상황에서... ,"이럴 때 중요한 게 바로 크랭크 충전 기능, 즉 손으로 직접 돌려서 전기를 만드는 수동 발전... 크랭크 방식은 수동이기 때문에 사용량에 따라 달라요. Q6. 비상용 손전등 밝기는 어떤가요? A6. 어두운 방이나... ",내 블로그 놀러와써?,20251008,https://blog.naver.com/oduk83/224028827266,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",수동발전 랜턴 핸드크랭크 랜턴 비상용 랜턴 자가발전 랜턴 손전등 비상용 손전등,ko,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,재난키트 추천 BEST10| 안전닷컴 생존가방 후기 및 리뷰 23종... ,라디오는 랜턴 겸용이지만 비상용 불빛이라는 점이 주목됩니다. 생존가방의 구급 파우치 세트는... 최저가 보기  [정전시 필수템] 진짜 밝은 자가발전라디오 손전등 휴대용 비상용품 재난대비 수동충전... ,루루비의 언어치료,20251014,https://blog.naver.com/ruruby04/224038354776,1,"대체로 약한 긍정 경향이 나타나며, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에서 기본적인 효용과 실용성이 인정됩니다.",수동발전 랜턴 핸드크랭크 랜턴 비상용 랜턴 자가발전 랜턴 손전등 비상용 손전등,ko,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,생존의필수템: 다크오렌지 다기능 크랭크라디오 리뷰,"생존의필수템: 다크오렌지 다기능 비상라디오 리뷰 휴대용 다기능 비상라디오 재난라디오 자가발전 태양광 라디오 수동충전 라디오 자체안테나 재난방지 라디오 자가발전손전등 재난용품 생존키트, 다크오렌지... ",화랑이의 디지털 세상,20251015,https://blog.naver.com/wingolden10/224042543328,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",수동발전 랜턴 핸드크랭크 랜턴 비상용 랜턴 자가발전 랜턴 손전등 비상용 손전등,ko,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,재난라디오 단파 휴대용 자가발전 랜턴 미니 재난용 크랭크라디... ,"LED 손전등, SOS 알람, 보조배터리, 독서등 전원: 크랭크 자가발전, 태양광 충전, USB-C 타입 충전, AAA... 재난라디오, 비상용라디오, 생존라디오, 크랭크라디오, 효도라디오, 캠핑용품 지진과 태풍 등 자연재해가... ",취향을 담는 쇼핑로그,20251017,https://blog.naver.com/shoploger/224044088425,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",수동발전 랜턴 핸드크랭크 랜턴 비상용 랜턴 자가발전 랜턴 손전등 비상용 손전등,ko,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,"CCPS, Guidelines for Siting and Layout of  Facilities... ","회사의 위치 선정 팀에는 공정 운전 경험이 있는 프로젝트 엔지니어, 공정 안전 엔지니어, 보안 전문가, 동일 공정 기술에서 수년의 경험이 있으나 신설 공사 경험은 없는 관리자가 포함되었다. 회사는 다른... ",바람을 가르는 작고 소중한 나♡♡,20251019,https://blog.naver.com/jinyoung_choi/224046386865,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",수동발전 랜턴 핸드크랭크 랜턴 비상용 랜턴 자가발전 랜턴 손전등 비상용 손전등,ko,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,자외선 손전등으로 생활 속 숨은 문제 해결하기,자외선 손전등은 정말 유용한 아이템이에요. ★ 구매문의 ★ 특히 휴대용 UV 플래시 형광 탐지 랜턴으로... 구매 하러가기!~ #미니손전등 #자외선손전등 #초강력 #자외선 #c타입 #자가발전 #비상용 #형광 #충전식... ,광주 출장 분갈이 전문,20251027,https://blog.naver.com/ifkeznzzw/224055281068,-1,"대체로 약한 부정 경향이 나타나며, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에서 일부 기능·편의성·성능에 대한 아쉬움이 보고됩니다.",수동발전 랜턴 핸드크랭크 랜턴 비상용 랜턴 자가발전 랜턴 손전등 비상용 손전등,ko,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,휴대용 UV 플래시랜턴으로 형광 탐지 완벽 해결,잇님들만의 스마트한 쇼핑을 즐겨보세요! 구매 하시려면 아래링크를 클릭해주세요. #건전지후레쉬 #자외선 #비상용 #미니손전등 #자가발전 #형광 #c타입 #초강력 #충전식 #휴대용UV플래시랜턴 #줌라이트,광주 출장 분갈이 전문,20251027,https://blog.naver.com/ifkeznzzw/224055446245,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",수동발전 랜턴 핸드크랭크 랜턴 비상용 랜턴 자가발전 랜턴 손전등 비상용 손전등,ko,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,서바이복스 재난라디오 하나쯤 생존 배낭이나 차량에 꼭 갖추세요,"양쪽 측면에는 라디오와 소형 스피커, 자가 발전을 위한 크랭크가 있습니다. 하단에는 전원 입출력을... 서바이복스 #재난라디오 #생존라디오 #자가발전 #태양열충전 #핸드폰충전 #자가발전손전등 #소형랜턴",테크 전도사 테피파니,20251027,https://blog.naver.com/lee727/224054592098,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",수동발전 랜턴 핸드크랭크 랜턴 비상용 랜턴 자가발전 랜턴 손전등 비상용 손전등,ko,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,"캠핑 중 진짜 든든했던 아이템, 비든 크랭크 라디오 하나면... ","손전등은 방전되어버렸고, 핸드폰 배터리도 10% 남짓. 그때 꺼내든 게 바로 로비든 크랭크... #로비든라디오, #크랭크라디오, #자가발전라디오, #재난대비용품, #캠핑용품, #태양광라디오, #LED손전등, #비상용라디오... ",misooncamp님의 블로그,20251106,https://blog.naver.com/misooncamp/224066608051,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",수동발전 랜턴 핸드크랭크 랜턴 비상용 랜턴 자가발전 랜턴 손전등 비상용 손전등,ko,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,내돈내산 리뷰 추천! 휴대용 다기능 비상라디오 생존키트... ,"헬멧은 머리 큰 사람 기준으로 제작되어 있으며, 라디오는 비상용 불빛으로 효과적입니다. 구급... 최저가 보기  휴대용 5 in 1 자가발전 터치 라디오 사이렌 랜턴, 블랙, 1개 종류: 손전등 전원공급방식: USB... ",하늘밑에서,20251110,https://blog.naver.com/net10306/224068638227,1,"대체로 약한 긍정 경향이 나타나며, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에서 기본적인 효용과 실용성이 인정됩니다.",수동발전 랜턴 핸드크랭크 랜턴 비상용 랜턴 자가발전 랜턴 손전등 비상용 손전등,ko,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,완벽 보호! SLR 하드 카메라 캐리어로 안전하게 여행하자,"비상 크랭크 라디오 - 4000mAh/14800mWh AM/FM/WB/SW/NOAA 기상 라디오, 블루투스, 손전등, SOS 알람, USB 충전... 태양열 자가발전 라디오 스피커 핸드 크랭크 라디오 재난 방지 랜턴 보조베터리 재난용품... ",charlieman 님의 블로그,20251116,https://charlieman.tistory.com/234,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",수동발전 랜턴 핸드크랭크 랜턴 비상용 랜턴 자가발전 랜턴 손전등 비상용 손전등,ko,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,# 야외에서도 선명한 화질로 즐기는 스마트 캠핑TV 활용법,최근에는 기술 발전으로 야외에서도 선명한 화질을 구현할 수 있는 제품들이 많이 출시되고 있어요.... 수동 충전이 가능한 핸드 크랭크 충전기도 비상용으로 좋답니다. https://naver.me/FutTY4H8 ## **FAQ** **Q1.... ,가족,20251116,https://blog.naver.com/yimja82/224070714849,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",수동발전 랜턴 핸드크랭크 랜턴 비상용 랜턴 자가발전 랜턴 손전등 비상용 손전등,ko,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,재난 대비 필수템! 옴 핸드 크랭크 라디오 랜턴 솔직 후기,"라디오 수동 재난라디오 랜턴 RAD-M799N 50,000원 50,000원 ✨할인가 보기✨ 🎯 구매이유 재난 대비 필수품! 건전지 없이도 사용 가능해서 안심. 💡 알고 구매하면 도움되는 팁 핸드 크랭크로 충전, 비상용... ",greathumanity 님의 블로그,20251117,https://greathumanity.tistory.com/365,1,"대체로 약한 긍정 경향이 나타나며, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에서 기본적인 효용과 실용성이 인정됩니다.",수동발전 랜턴 핸드크랭크 랜턴 비상용 랜턴 자가발전 랜턴 손전등 비상용 손전등,ko,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,전자 기기를 EMP로부터 보호하는 방법: 패러데이 케이지와... ,"비전기 도구 비축 – 수동 가전제품, 핸드 크랭크 라디오, 아날로그 의료 기기. 장치 분리 – EMP... 그들은 점점 더 큰 지구의 지배자가 된다고 생각합니다. 그들 중에는 정부 내의 얼굴도 모르는 권력... ","지배하려는 자를 지배해야 자유, 평등, 대등하게 된다",20251118,https://blog.naver.com/hikaisha/224080280254,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",수동발전 랜턴 핸드크랭크 랜턴 비상용 랜턴 자가발전 랜턴 손전등 비상용 손전등,ko,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,"마르셀 반더스의 감성, 라문 벨라 무드등으로 완성하는 침실","핸드 구동 SOS 보조배터리 충전기 크랭크 42,000원 42,000원 👍추천 상품👍 🎯 구매이유 캠핑/비상용 라디오 겸 충전기 필요해서 구매 💡 알고 구매하면 도움되는 팁 태양열 충전 가능, 수동 발전 가능... ",자세히 보아야 더 좋은 오늘의 꿀팁!,20251120,https://rkdlditit81.tistory.com/827,2,"전반적으로 강한 긍정 경향이 나타나며, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에서 기능과 활용도에 대한 만족도가 높습니다.",수동발전 랜턴 핸드크랭크 랜턴 비상용 랜턴 자가발전 랜턴 손전등 비상용 손전등,ko,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,올여름 시원하게! 블랙앤데커 제빙기로 집에서 얼음 무한 생산,"비상 크랭크 라디오 지진 방재 자가 발전 충전기 SOS 손전등 재난 구호 캠핑 42,000원 42,000원 👍추천... 🏠 사용환경 캠핑, 비상용. ❓ 자주 묻는 질문 Q1. 충전은 어떻게 하나요? 크랭크, USB 충전... ",nsmobile 님의 블로그,20251121,https://nsmobile.tistory.com/346,1,"대체로 약한 긍정 경향이 나타나며, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에서 기본적인 효용과 실용성이 인정됩니다.",수동발전 랜턴 핸드크랭크 랜턴 비상용 랜턴 자가발전 랜턴 손전등 비상용 손전등,ko,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,"휴대용 태양열 핸드크랭크 라디오 스피커, SUKI 완벽 가이드","소형 핸드크랭크 라디오 스피커를 소개할게요 이 제품은 라디오, 스피커, 손전등, 랜턴... 핸드크랭크 방식은 언제든지 수동으로 전력을 발생시켜 실내 외 어디서나 전원을 확보할 수 있어요. 버튼과 다이얼은... ",티미v,20251125,https://blog.naver.com/timyv/224087767085,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",수동발전 랜턴 핸드크랭크 랜턴 비상용 랜턴 자가발전 랜턴 손전등 비상용 손전등,ko,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,어둠을 밝히는 힘! 자가발전 라디오 후레쉬로 떠나는 안전 캠핑,"휴대용 미니 아날로그 라디오 효도 등산 캠핑 3000mAh 비상 태양 광 발전 핸드 크랭크 충전 AM/FM 날씨 Led 독서 손전등 은행 전화 충전기 49,400원 49,400원 💰가격 확인💰 🎯 구매이유 등산 갈 때 비상용으... ",꿀 팁 붕 어 ! !,20251125,https://newclearboom.tistory.com/933,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",수동발전 랜턴 핸드크랭크 랜턴 비상용 랜턴 자가발전 랜턴 손전등 비상용 손전등,ko,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,가볍고 강력한 Godox iT20S 플래시! TTL 모드로 완벽한 조명,"고성능 태양광 자가발전 AM/FM라디오 SOS비상알람 캠핑 가정용 LED플래시 온도계 데스크램프 단파라디오 76,000원 76,000원 💳바로 구매💳 🎯 구매이유 캠핑용 비상 라디오 겸 랜턴으로 구매했어요.... ",꿀팁세상 오늘의 추천 정보 ! ! !,20251126,https://sportsall.tistory.com/896,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",수동발전 랜턴 핸드크랭크 랜턴 비상용 랜턴 자가발전 랜턴 손전등 비상용 손전등,ko,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,"정전 공포? 마지노라인 PS-R1100, 재난 대비 끝판왕 왜 다들... ","해시태그 #마지노라인, #PSR1100, #크랭크라디오, #재난대비템, #정전대비, #캠핑필수템, #생존라디오, #자가발전라디오, #손전등라디오, #스마트폰충전, #가성비라디오, #갓성비템, #비상용라디오, #야외활동필수품... ",작지만 소중한 나의 재테크,20251127,https://blog.naver.com/idea-young/224089852125,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",수동발전 랜턴 핸드크랭크 랜턴 비상용 랜턴 자가발전 랜턴 손전등 비상용 손전등,ko,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,SUKI 핸드크랭크 라디오 하나면 걱정 끝! 태양열 자가발전,"소형 핸드크랭크라디오 스피커 자가발전손전등 LED 랜턴 보조베터리 - 블랙', 이름 한 번 정말 길죠?... 실제 사용자 후기를 살펴보면, 비상용품으로 집에 구비해두었다가 갑작스러운 정전 시 유용하게... ",home_andlog님의 블로그,20251127,https://blog.naver.com/home_andlog/224089843143,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",수동발전 랜턴 핸드크랭크 랜턴 비상용 랜턴 자가발전 랜턴 손전등 비상용 손전등,ko,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,"휴대용 미니 크랭크 라디오, 비상용 효도 라디오 소형 실사용 후기","발전 방식의 서바이복스 휴대용 라디오를 선택하게 되었습니다. 이 제품은 라디오 기능 외에도 손전등... 가장 핵심인 핸드 크랭크(자가 발전) 방식은 손으로 핸들을 돌려 전기를 직접 생산할 수 있어, 배터리가... ",꿀템 리포트,20251130,https://blog.naver.com/ktrpt/224091686483,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",수동발전 랜턴 핸드크랭크 랜턴 비상용 랜턴 자가발전 랜턴 손전등 비상용 손전등,ko,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,"명절 잔치, 이제 걱정 끝! 키친아트 대형 전기팬 하나면 충분",라디오와 손전등 사용 가능! 자가발전 기능이 있어 안심하고 재난에 대비할 수 있습니다. 💡 알고 구매하면 도움되는 팁 핸드 크랭크 발전 시 라디오 음량과 손전등 밝기가 달라질 수 있습니다. 꾸준히... ,hur38think 님의 블로그,20251202,https://hur38think.tistory.com/35,1,"대체로 약한 긍정 경향이 나타나며, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에서 기본적인 효용과 실용성이 인정됩니다.",수동발전 랜턴 핸드크랭크 랜턴 비상용 랜턴 자가발전 랜턴 손전등 비상용 손전등,ko,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
