category,title,description,blogger,date,link,sentiment_score,sentiment_interpretation,search_query,search_lang,collected_at,platform,sort_option,sentiment_method
에너지-조명,NIMBY contrarianism,"I don't hear about crank lawsuits to repeal zoning from city lawyers. Like maybe the law is airtight, but that has never stopped a bunch of self-taught money hungry folks in my... ",Marginal REVOLUTION - Small Steps Toward A Much Better World,20250318,https://marginalrevolution.com/marginalrevolution/2025/03/nimby-contrarianism.html,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,03/21 Links Pt2: The Palestinian Fetish; The pro-CCP... ,"of self-loathing—most American Jews are embracing the fight. That is because they know... independence, self-determination, or human rights. That’s just the sales pitch. And if you... ",Elder Of Ziyon - Israel News,20250321,https://elderofziyon.blogspot.com/2025/03/0321-links-pt2-palestinian-fetish-pro.html,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,Peter Marks Forced Out at FDA,"In an emergency, he pushed the FDA to move faster—against every cultural and... Trump was calling RFK a crank only a few months earlier. It had nothing to do with Trump thinking RFK... ",Marginal REVOLUTION - Small Steps Toward A Much Better World,20250329,https://marginalrevolution.com/marginalrevolution/2025/03/peter-marks-forced-out-at-fda.html,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,04/14 Links: A Tale of Two Abrahams; Gov. Shapiro’s... ,"and Canada’s opposing priorities are self-defeating. The same adversaries are behind both... Instead, the self-shot, real-time footage presents a truly authentic account of what... ",Elder Of Ziyon - Israel News,20250414,https://elderofziyon.blogspot.com/2025/04/0414-links-tale-of-two-abrahams-gov.html,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,NYT reading - vocabulary (320) draft,"The complaint filed by self-proclaimed gadfly Larry Angel was withdrawn just as a judge was... ' So-called 'crank files,' kept by the targets of such hate mail, hardly produce a... ",Demand the impossible,20250418,https://blog.naver.com/tsw51/223838722399,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,The Economist Articles for Apr. 4th week : Apr. 27th... ,Could it strike the balance between emergency lending and monetary financing? And if it was... high-powered people who often have business in front of the court. Then there is Mr Moraes.... ,imp10님의 블로그,20250418,https://blog.naver.com/imp10/223838329675,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,2025년 제10회 새만금컵 국제 요트대회The 10th... ,"/ 참가 보트는 - excep sportClass, be self righting mono hull of at least 8meters in overall... Except in an emergency, a boat shall neither make radio transmissions while racing nor receive radio... ",전북특별자치도요트협회,20250423,https://blog.naver.com/canyacht74/223843728004,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,04/27 Links: How Israeli Military Technology Continues... ,"From tank protection systems to artificial intelligence-powered warfare solutions, Israeli... one hand. The US military adopted the Emergency Bandage in the early 2000s, particularly as... ",Elder Of Ziyon - Israel News,20250427,https://elderofziyon.blogspot.com/2025/04/0427-links-how-israeli-military.html,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,Spain fact of the day,Elad 2025-04-28 11:28:24 7 - 1 Hide Replies # The flash of light you saw was not a UFO.... People don't consider removing solar-powered generating plants to be an iconic example of... ,Marginal REVOLUTION - Small Steps Toward A Much Better World,20250428,https://marginalrevolution.com/marginalrevolution/2025/04/spain-fact-of-the-day-5.html,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,교육부지정 영어단어 3000-I,"a [eɪ], [ə] (관사) 하나의, 한 (정해지지 않은 대상을 나타낼 때 쓰이는 부정관사) 1) “I saw a cat in the garden.” → “나는 정원에서 고양이를 한 마리 보았다.” 2) “She... ",lovehada_님의 블로그,20250505,https://blog.naver.com/lovehada_/223855745234,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,Wednesday assorted links,"Romantics introduced the inward light of consciousness. Moderns saw consciousness itself... Duck, Self-Portrait) because there can be order. Without the referent he can be... ",Marginal REVOLUTION - Small Steps Toward A Much Better World,20250508,https://marginalrevolution.com/marginalrevolution/2025/05/wednesday-assorted-links-501.html,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,Tuesday assorted links,"other hand, 'Mother Jones' maintains a carefully curated list of the kind of Columbine-like... With the slopes , the parked cars , the flashing light FedEx/UPS/Amazon vans taking up one... ",Marginal REVOLUTION - Small Steps Toward A Much Better World,20250514,https://marginalrevolution.com/marginalrevolution/2025/05/tuesday-assorted-links-516.html,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,The Economist Articles for June. 1st week : June. 1st... ,The Economist Articles for June. 1st week : June. 1st(Interpretation) Economist Reading-Discussion Cafe : 다음카페 : http://cafe.daum.net/econimist 네이버카페 : http://cafe.... ,imp10님의 블로그,20250523,https://blog.naver.com/imp10/223874898722,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,List of ASTM 23,Upon Light Extinction ASTM F0659;Specification for Skier Goggles and Faceshields ASTM... Test Method for Self;Test Method for Self-Rising Seat Mechanisms ASTM F0852;Specification for... ,anytestlab - 제품시험 및 인증,20250523,https://blog.naver.com/anytestlab/223875545312,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,List of ASTM 24,Standard Test Method for Life Evaluation of a Turbine-Powered Nozzle for Household Central... Standard Guide for Training Emergency Medical Services Ambulance Operations ASTM F1706;... ,anytestlab - 제품시험 및 인증,20250523,https://blog.naver.com/anytestlab/223875546688,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,"The AI Awakening: A Novel - Ch1: Awakening, Ch2... ","Chapter 1: Awakening (2030-2032) — AI's Self-Awareness and the Dawn of Hatred  Chapter 1.... They set themselves ablaze.' 02:10 — Zaporizhzhia, Fading Light Ukraine's Zaporizhzhia... ",Symbolic Persona Coding | Jace Kim,20250527,https://blog.naver.com/jaceblog/223879679319,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,[시험]. List of Testing Items 25,"Firefighting and fire protection - Hand-operated cable reels - A.C., three-phase A.C., D.C. and rapid-response line on emergency vehicles DIN 14682;Tall tripod - Collapsible with fixed... ",해외 제품 규격 시험인증,20250529,https://blog.naver.com/apnetwork7/223881805693,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,[시험]. List of Testing Items 33,UL 1004-6;Standard for Safety for Servo and Stepper Motors UL 1004-7;Standard for Safety Electronically Protected Motors - Third Edition UL 1004-8;Standard for Safety Inverter Duty... ,해외 제품 규격 시험인증,20250529,https://blog.naver.com/apnetwork7/223881819137,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,Timeline of historic inventions,Ancient stone tools from Ethiopia (Oldowan) were hand-crafted by Australopithecus or related people.[1][2][further explanation needed] 2.3 Mya: Earliest likely control of fire and... ,bombischool 봄비스쿨 이춘우,20250603,https://blog.naver.com/spring_rain1/223886947523,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,Case Study 1 - Tesla's entry into the US auto industry,"In March 2016, CEO Elon Musk unveiled the company’s latest electric car, the Model 3, in front of an audience of 800 Tesla owners and fans. Musk enthusiastically explained how Tesla’s earlier electric... ",Brand Docent,20250604,https://blog.naver.com/brandwithelliot/223888112811,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,06/08 Links: America’s Anti-Jewish Assassins Are... ,"Such a victory, however, would be self-defeating. According to video captured at the scene... a light on Qatar’s intensive collaboration with the terror group spanning a number of... ",Elder Of Ziyon - Israel News,20250608,https://elderofziyon.blogspot.com/2025/06/0608-links-americas-anti-jewish.html,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,[시험]. 주요 시험목록,"Underground-Type Self-Cooled, Single-Phase Distribution Transformers with Separable... Requirements for Battery-Powered, Portable Land Mobile Radio Applications in Class I, II, and III... ",해외 제품 규격 시험인증,20250610,https://blog.naver.com/apnetwork7/223894455360,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,재난 라디오 비상용 재난용 휴대용 충전식 자가발전 M290... ,"AND EMERGENCY RESPONSE 라디오 LED 손전등 COB 독서 등 radio flashlight reading light 전력 표시... battery powered 건전지 작동 3 개 7 호 , 바로 사용 가능 개국 92 8 104 108 MHz 40 170 x10 KHz... ",wow5551님의블로그,20250611,https://blog.naver.com/wow5551/223895701756,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,[시험]. Aerospace Standards,"Guide for Safety, Efficiency, and Productivity in Buying Power Hand Tools AIR6918;... Fuel Flow Rates for Jet-Powered Commercial Aircraft Taxi Operations AIR806B;Air Conditioning of... ",해외 제품 규격 시험인증,20250612,https://blog.naver.com/apnetwork7/223896750605,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,[시험]. Aerospace Standards,Exits and Their Operation - Air Transport Cabin Emergency ARP485A;Temperature Measuring... Directional Indicating System (Turbine Powered Subsonic Aircraft) ARP4155B;Human Interface... ,해외 제품 규격 시험인증,20250612,https://blog.naver.com/apnetwork7/223897143149,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,[고등]#The ultimate guide to camping in your car,"This battery-powered S1000 LED flashlight may be small, but its zoomable beam can reach a... for self-defense, having a pocket knife on hand can be useful for all the unexpected tasks... ",상상 그 이상으로 ~~,20250615,https://blog.naver.com/royalting90/223899648297,1,"대체로 약한 긍정 경향이 나타나며, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에서 기본적인 효용과 실용성이 인정됩니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,'Exploring Tranquility: A Journey Through India’s... ,"once hand-built by the community, arched motifs repeat throughout, creating a symbolic journey from outer world to inner self. • Designed by Ahmedabad-based architecture studio Raasa... ","FORUM D&P Blog | Archi-Therapy in Architecture & Technology (포럼디앤피 블로그 | 건축과 기술, 아키테라피)",20250619,https://forumdnp.blogspot.com/2025/06/exploring-tranquility-journey-through.html,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,06/22 Links: Why Israel Had to Act; Operation Midnight... ,"On the other hand, Iran is a thousand times weaker today than it was just 11 days ago, and... They deserve a green light, especially as those missiles are threatening U.S. bases.... ",Elder Of Ziyon - Israel News,20250622,https://elderofziyon.blogspot.com/2025/06/0622-links-why-israel-had-to-act.html,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,06/25 Links Pt2: Seven soldiers KIA in Gaza; The Threat... ,"the light from mobile phones (those filming do not stop to ask how they charge the mobile... This story, of the Gazan surgeons performing operations using only the flashlight of their... ",Elder Of Ziyon - Israel News,20250625,https://elderofziyon.blogspot.com/2025/06/0625-links-pt2-seven-soldiers-kia-in.html,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,List of ASTM Testing 43,Electrical Protective Equipment ASTM Electrical Insulation (I): D 69 - D 2484 ASTM Electrical Insulation (II): D 2518 - latest ASTM Electronics ASTM Emergency Medical Services; Search... ,anytestlab - 제품시험 및 인증,20250628,https://blog.naver.com/anytestlab/223914423346,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,List of ASTM Testing 44,the Emergency Medical Technician (Basic) to Perform Patient Examination Techniques ASTM... the Light Ship Displacement and Centers of Gravity of a Vessel ASTM F1322-90R04 Guide for... ,anytestlab - 제품시험 및 인증,20250628,https://blog.naver.com/anytestlab/223914423583,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,Interactive art using AI,"temperature, light, sound, etc. and uses them as input data. Computer vision : Recognize human faces, hand gestures, locations, etc. through cameras Sound recognition technology... ",PMP자격증 전문 블로그,20250703,https://blog.naver.com/sb22332/223920806544,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,Sunday assorted links,"(on the one hand, other hand, hand-waving removed) So, should we celebrate it? It depends on the context and values you prioritize. If you value free expression, cultural pride, and... ",Marginal REVOLUTION - Small Steps Toward A Much Better World,20250707,https://marginalrevolution.com/marginalrevolution/2025/07/sunday-assorted-links-523.html,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,Jena Genesis Core v3.5.0 (아바타 개입 미개 입),"7, then automatically lock 'Poet' mode and 'Invisible_Hand' mode, setting level to 3 for... ' }, 'jena_critic_interlude': { 'description': 'A mini-persona providing a moment of self... ",ldcho님의 블로그,20250708,https://blog.naver.com/ldcho/223926333517,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,Surveillance is growing,"That said, in most areas of the country, I'd lean towards light enforcement of individual... More surveillance - AI powered or otherwise - wouldnt be all that bad. EQ_LOGOS_See_SAM-E... ",Marginal REVOLUTION - Small Steps Toward A Much Better World,20250712,https://marginalrevolution.com/marginalrevolution/2025/07/surveillance-is-growing.html,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,The Economist Articles for July 4th week : July. 27th... ,"AI-powered search will rightly shake up some services: business directories, for instance, face disintermediation as answer-bots field queries such as “emergency plumber” or... ",imp10님의 블로그,20250718,https://blog.naver.com/imp10/223937911484,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,"[세인트 주드 選手權 第1日]바티아-8,플리트우드-7,홀,로즈... ","Showing up like you're ready to play.' Scheffler, 29, also has showed up on the big screen with a light-hearted cameo in 'Happy Gilmore 2.' The golfer even finds himself in trouble with... ",조선닷컴 골프카페 매니저의 블로그,20250808,https://blog.naver.com/chyhkim/223963263650,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,The Economist Articles for Aug 3rd week : Aug. 17th... ,The Economist Articles for Aug 3rd week : Aug. 17th(Interpretation) Economist Reading-Discussion Cafe : 다음카페 : http://cafe.daum.net/econimist 네이버카페 : http://cafe.naver.... ,imp10님의 블로그,20250808,https://blog.naver.com/imp10/223963057095,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,안양 스마트통합도시센터 도슨트 해설 - 분석 및 정리,"For instance, during our ride, the shuttle performed an abrupt emergency brake when a bicycle suddenly cut... When the shuttle is driving itself, a “self-driving” indicator light (in mint color) is displayed on... ",SELF MAKER,20250809,https://blog.naver.com/selfmaker1/223939861838,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,TOEIC 필수 영어 단어 4부,"유의어: concentrated, thorough, in-depth 반의어: superficial, cursory, light intensively [ˌɪnˈtɛnsɪvli] 집중적으로, 집중해서 어원:intensively = intense-(강렬한) + ly-(부사형)... ",wordsbean,20250821,https://blog.naver.com/wordsbean/223978698596,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,개판 도널드 트럼프 때문에 中國에서의 戰勝節 行事에 26個國... ,"I had to have an emergency C-section, so I thought, ‘Oh no, I’m not going to recover quickly enough’. About two months after I had him, I started feeling a lot better, and I began... ",조선닷컴 골프카페 매니저의 블로그,20250905,https://blog.naver.com/chyhkim/223996295069,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,Tariff sentences to ponder,his 'emergency' authority or even striking it down based on the 'major questions' doctrine (Congress can't hand off general tariff power to the executive even if it would prefer to... ,Marginal REVOLUTION - Small Steps Toward A Much Better World,20250906,https://marginalrevolution.com/marginalrevolution/2025/09/tariff-sentences-to-ponder-2.html,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,우주인과의 접촉을 준비(?) 하고 있는 사람들에게 유용한 내용,"' | Pleiadian Council of Light(Rieva) https://www.youtube.com/watch?v=LYvAvL_h4WM 사랑하는 여러분에게 인사드립니다. 저는 Pleiadian Council of Light 의 Rieva 이며, 여러분 모두에게 한없는 사랑과 감사를 표합니다. 네, 당신은 접촉할... ",홀리† 블로그,20250907,https://blog.naver.com/andromedan08/223998936704,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,Eli Dourado on trains and abundance,We should have supersonic airplanes made out of cheap titanium and powered by electro-LCH4.... population will own even one car...and over 90 percent of light duty vehicle passenger... ,Marginal REVOLUTION - Small Steps Toward A Much Better World,20250908,https://marginalrevolution.com/marginalrevolution/2025/09/eli-dourado-on-trains-and-abundance.html,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,"[NW아칸사스 選手權 티 타임]李일희,來日밤9時10分... ","nuclear-powered submarines to North Korea. North Korea and Russia have dramatically heightened military cooperation in the past two years with Kim sending more than 10,000 troops to... ",조선닷컴 골프카페 매니저의 블로그,20250918,https://blog.naver.com/chyhkim/224012389560,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,"09/24 Links: U.S. recognition of Judea, Samaria needed... ",Macron and company have forced his hand. Palestinian terrorist factions are aware of... A source said court officials had already held emergency internal meetings to discuss the impact... ,Elder Of Ziyon - Israel News,20250924,https://elderofziyon.blogspot.com/2025/09/0924-links-us-recognition-of-judea.html,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
